BBL,Borough,Block,Lot,Name of Plan,Date Adopted,Status,Expiration,Last Updated,Disposition,Filterable Disposition,Source,Justification for Inclusion
1019601123,1,1960,1123,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1019601124,1,1960,1124,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1019601125,1,1960,1125,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1019601126,1,1960,1126,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1019601127,1,1960,1127,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1019601128,1,1960,1128,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411101,1,2041,1101,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411102,1,2041,1102,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411103,1,2041,1103,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411104,1,2041,1104,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411105,1,2041,1105,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411106,1,2041,1106,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411107,1,2041,1107,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411108,1,2041,1108,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411109,1,2041,1109,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411110,1,2041,1110,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411111,1,2041,1111,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411112,1,2041,1112,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411113,1,2041,1113,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411114,1,2041,1114,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411115,1,2041,1115,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411116,1,2041,1116,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411117,1,2041,1117,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411118,1,2041,1118,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411119,1,2041,1119,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411120,1,2041,1120,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411121,1,2041,1121,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411122,1,2041,1122,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411123,1,2041,1123,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411124,1,2041,1124,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411125,1,2041,1125,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411126,1,2041,1126,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411127,1,2041,1127,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020411128,1,2041,1128,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231001,1,2023,1001,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231002,1,2023,1002,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231003,1,2023,1003,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231004,1,2023,1004,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231005,1,2023,1005,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231006,1,2023,1006,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231007,1,2023,1007,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231008,1,2023,1008,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231009,1,2023,1009,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231010,1,2023,1010,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231011,1,2023,1011,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231012,1,2023,1012,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231013,1,2023,1013,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231014,1,2023,1014,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231015,1,2023,1015,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231016,1,2023,1016,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231017,1,2023,1017,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231018,1,2023,1018,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231019,1,2023,1019,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231020,1,2023,1020,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231021,1,2023,1021,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231022,1,2023,1022,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231023,1,2023,1023,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231024,1,2023,1024,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231025,1,2023,1025,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231026,1,2023,1026,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231027,1,2023,1027,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231028,1,2023,1028,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231029,1,2023,1029,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231030,1,2023,1030,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231031,1,2023,1031,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231032,1,2023,1032,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231033,1,2023,1033,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231034,1,2023,1034,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231035,1,2023,1035,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231036,1,2023,1036,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231037,1,2023,1037,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231038,1,2023,1038,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231039,1,2023,1039,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231040,1,2023,1040,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231041,1,2023,1041,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231042,1,2023,1042,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231043,1,2023,1043,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231044,1,2023,1044,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231045,1,2023,1045,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231046,1,2023,1046,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231047,1,2023,1047,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231048,1,2023,1048,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231049,1,2023,1049,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231050,1,2023,1050,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231051,1,2023,1051,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231052,1,2023,1052,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231053,1,2023,1053,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231054,1,2023,1054,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231055,1,2023,1055,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231056,1,2023,1056,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231057,1,2023,1057,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231058,1,2023,1058,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231059,1,2023,1059,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231060,1,2023,1060,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231061,1,2023,1061,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231062,1,2023,1062,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231063,1,2023,1063,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231064,1,2023,1064,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231065,1,2023,1065,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231066,1,2023,1066,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231067,1,2023,1067,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231068,1,2023,1068,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231069,1,2023,1069,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231070,1,2023,1070,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231071,1,2023,1071,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231072,1,2023,1072,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231073,1,2023,1073,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231074,1,2023,1074,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231075,1,2023,1075,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231076,1,2023,1076,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231077,1,2023,1077,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231078,1,2023,1078,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231079,1,2023,1079,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231080,1,2023,1080,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231081,1,2023,1081,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231082,1,2023,1082,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231083,1,2023,1083,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231084,1,2023,1084,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231085,1,2023,1085,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231086,1,2023,1086,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231087,1,2023,1087,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231088,1,2023,1088,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231089,1,2023,1089,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231090,1,2023,1090,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231091,1,2023,1091,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231092,1,2023,1092,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231093,1,2023,1093,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231094,1,2023,1094,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231095,1,2023,1095,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231096,1,2023,1096,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231097,1,2023,1097,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231098,1,2023,1098,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231099,1,2023,1099,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231100,1,2023,1100,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231101,1,2023,1101,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231102,1,2023,1102,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231103,1,2023,1103,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231104,1,2023,1104,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231105,1,2023,1105,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231106,1,2023,1106,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231107,1,2023,1107,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231108,1,2023,1108,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231109,1,2023,1109,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231110,1,2023,1110,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231111,1,2023,1111,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231112,1,2023,1112,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231113,1,2023,1113,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231114,1,2023,1114,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231115,1,2023,1115,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231116,1,2023,1116,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231117,1,2023,1117,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231118,1,2023,1118,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231119,1,2023,1119,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231120,1,2023,1120,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231121,1,2023,1121,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
1020231122,1,2023,1122,St. Nicholas Park,1968,Expired,2008,1996,Commercial/ Utility and Emergency Vehicle Easement,,HPD,
